Feature_1,Feature_2,Target
-0.6824679279912528,-0.7420609163365988,0
0.18727522098060956,0.18746157490452053,1
-0.4558120199852596,-0.8915810902685903,0
-0.8871655961197439,-0.5143591334252272,0
-1.02982512336542,-0.2142127219756101,0
0.666352306896568,-0.7935884344890275,0
-0.08787163591862678,-0.2715645686611806,1
0.21750534787347145,0.2133736051200821,1
-0.9168203579576963,-0.2521226062973352,0
-0.9899599033260159,-0.24622861469611337,0
0.377716489326681,-0.043302066716642024,1
-0.6493603111987135,-0.787326971516163,0
0.21985609943748438,0.27831625978231617,1
0.045418472217243974,0.3506262721094266,1
-0.20339281049126723,1.0227595586929592,0
-0.7383921672858398,0.5344712693065719,0
0.47009904394504415,-0.8913126467069602,0
-0.8327108008272901,0.6291670852632307,0
-1.0519755391539656,-0.14360838242897256,0
0.349770275866442,0.162735102149601,1
-1.0025308856781157,-0.07374931393080758,0
0.0970684868375479,0.27137572309171487,1
-0.2695305788518794,-0.013632377982178527,1
-0.8507176483831753,-0.5139486873110055,0
-0.2632904690038921,0.11970972886265951,1
-1.0264788200133843,0.06613508735561585,0
0.14653897587640954,-0.19881007127880349,1
0.33252675071542026,-0.8743384544180328,0
0.21428994327581433,-1.0394372178177604,0
-0.24064364167347718,-0.1600445651822227,1
0.06742219450850842,0.27991973437933404,1
-0.1087340634595864,0.17777864058088239,1
-0.9534379416317561,-0.1418353143916328,0
0.8125982009070104,-0.4715735116323259,0
0.15456761747656386,-0.9574113558155717,0
0.207277615602679,-0.0805308721799254,1
0.058175071222934305,-0.2566579899591931,1
-0.22255519584542155,0.1990296915050176,1
-0.9215824744161798,0.2196063913801745,0
0.32525716860038306,-0.03040102168811583,1
0.955464919394509,-0.03797091576704945,0
0.06955830525940883,-0.33626599006244595,1
0.7368917231585101,-0.532270984924869,0
0.9987591143021747,-0.0647623913316311,0
0.17455024161555632,-0.21453354246419865,1
-0.9652651967429872,-0.3519546402481851,0
-0.036583718337501125,0.2537717476861342,1
0.9371584423940403,-0.1465427295755696,0
0.23157415367680065,0.16351139249499347,1
0.27459325748109864,0.9331807389735831,0
-0.025861986357798253,-0.9703960482210924,0
-0.06643800458711503,0.28889564609567747,1
-0.21506872187052375,-0.12573202159084107,1
-0.06923823292144518,-0.3364175947519731,1
0.5606922352483237,0.7332838459942437,0
0.16394182270312196,-0.3064167354684869,1
-0.7171570805631247,-0.6877410210059962,0
-0.06770768973110339,0.38660723766313315,1
-0.11686190147600234,0.2061280200503321,1
-0.23530597305772968,-0.06953727391062224,1
0.20729301870677158,-0.1516823629598816,1
-0.9016194161645339,0.512091670338606,0
0.34413466494301986,0.9655990255775008,0
0.14205487881361464,0.2416108227606307,1
0.8959350187538895,-0.38000472754141745,0
0.28479598040785187,0.10872893182343346,1
-0.9370564209060546,-0.09076526559923487,0
0.08534555124705011,-0.9952125220406853,0
0.2772291885009335,0.18784081372032768,1
0.0740412353783614,-0.9957113278412597,0
1.0113581132185132,-0.17363591224907057,0
0.37856942650061487,0.08629045736492741,1
-0.21192108400865814,-0.18246764098418,1
0.008197002699373873,-0.3549439054807822,1
0.015680514942195307,0.9952930492959777,0
0.18193445451290735,-0.1508801678138641,1
0.8564532021977765,0.6551381088634983,0
-0.08330330989309673,-0.2870324872964981,1
0.0747719393358775,-0.9298022268646378,0
-0.9408012512427697,-0.4202968390822843,0
0.22695182032582595,-0.28356828666432543,1
0.0786555979967402,0.3119727863808469,1
0.9639579216645363,-0.026756341046789693,0
0.06572236933073126,0.2959820984960004,1
0.08359551894723179,0.3095343007785184,1
-0.2283936590438382,0.15255787129004528,1
-0.32390751885554236,-0.028692028261524727,1
-0.05955812188474244,0.26164799044085585,1
-0.701249192976761,-0.7330686135794585,0
0.9787925160693152,0.019598301890777506,0
0.30198260814946726,0.09602479834993359,1
0.054936035112445866,-0.3066830769094667,1
0.2993777728291606,0.9251101350610049,0
-0.05988585296638735,0.27113311464693446,1
0.23755717296682996,0.029182555694610667,1
-1.0016698147125598,-0.05875382292732238,0
-1.0038607078458206,-0.4041808259029813,0
0.5690455624077964,-0.7756366619513679,0
0.08684907060891428,-0.8968812084570561,0
0.24608010134212055,-1.0214574439163873,0
0.7705578025294395,0.6157707853955485,0
0.924080965907268,0.5124794691643142,0
-0.9030351082717716,-0.25144849012530857,0
0.993847096546806,0.4368877785467519,0
0.4156733472823554,-0.9665976019067208,0
-0.2159413564694215,-0.0037143191421163367,1
0.2668953092267649,-0.15704207969126452,1
0.21590834596223743,-0.038113802033603233,1
0.8447249264286731,-0.4685375194204831,0
-0.16899998386404402,-0.975802409919961,0
-0.03459271108703647,-0.32047271185950316,1
0.9623879584860918,-0.2446922090868209,0
0.2541858747877729,0.2651688637331849,1
0.22937151287661767,-0.0930813449145399,1
-0.2359356657725873,0.23133117912627565,1
-0.025683162370377245,-0.2755863851487961,1
0.11665765130789583,-0.12213259061773857,1
0.08599904002519151,-1.001117877641802,0
-0.6639923180218026,-0.832605691603181,0
0.2918706327074807,-0.15532185842288762,1
-0.3511546086238335,-0.9858938584488215,0
0.4558981958128374,-0.8187835163867324,0
0.28584486521934205,-0.21433415152341714,1
-0.2941321154011036,-0.23047880348040628,1
-0.20956780481345572,1.0207807207637183,0
-0.23177322950582765,-0.2601625924781763,1
1.0037535317958255,-0.054183836931288205,0
-0.34235701533394675,-0.04293379562720181,1
-1.1007893816519987,0.06741885826328796,0
-0.08640205234939924,0.3620637843468736,1
-0.00848508087635403,-0.3242135937047833,1
-0.261649557195545,0.9392899462990586,0
-0.257250051110386,-0.11148720839999245,1
0.2679258551878285,0.05953224868163972,1
0.9366934227046101,-0.4533904561474506,0
-0.6588497936549863,-0.7389068628552036,0
0.3090852130262359,-0.08896588655731336,1
0.15237663294182907,-0.2537518593948019,1
-0.26898782929425,0.11210912866691347,1
0.8434500168594956,-0.45237058786803874,0
-0.28964305034442883,-0.16794144167039543,1
-0.8197901462182376,0.4936515860037413,0
-0.10368502908483077,-0.20923148819121146,1
-0.14642628724917808,-0.2236750877473692,1
0.7606042077014264,-0.6984163439311701,0
0.950632852441066,0.11124792845380742,0
-0.26544336150047004,-0.050120051194604505,1
-0.21099433605336634,0.2648856712120177,1
-0.25440419339783615,0.1440402612587315,1
-0.8460178330538362,0.36631300588595744,0
-0.051247691373145235,0.3114891184021472,1
-0.2687558397706303,1.0409729260735585,0
-0.23595679595591196,0.23303962867962724,1
0.35203305750807556,-0.04040568971167338,1
-0.4599971124152503,-0.9400333618241975,0
0.21522692316681857,-0.033412768451976244,1
-0.10327582230309172,-0.24420087773143612,1
0.051510533449098325,0.36014357350472465,1
-0.22661421159665912,-0.2206097748317703,1
0.30292414419939145,0.04732582812085481,1
0.2933854210343671,0.09931544247134677,1
0.2187702464868738,-0.20706644672506874,1
0.15200775399653518,0.9882133097774038,0
0.030403094107302926,0.21364754408310344,1
0.8591224323204408,0.42705622745154226,0
0.11639917100139478,-0.21795087441767275,1
0.06960561738390511,-0.31134485206710444,1
0.19730292491251328,0.009134542903863924,1
-0.4340043678053877,1.0247140096268956,0
-0.29629717133320177,1.0146356793788516,0
0.8467250511656431,0.42720004311697485,0
0.1050772908463346,0.22543223435197965,1
-0.21668779890142617,-0.19193705311832795,1
0.07581972228702871,0.31994610160129716,1
0.25310551296117395,-0.15050742918066817,1
-0.9798545326049591,-0.18773968766825647,0
0.3896338967560702,-0.8955010498016974,0
-0.8912411681445658,-0.580313291869175,0
0.04013755969713746,0.30268018639505945,1
0.2509162300811026,0.05390486600247638,1
0.9217342829859181,0.24260915417072773,0
0.677880439069728,-0.91064399778974,0
0.24676354052452665,0.06380681678916446,1
-0.7211685014830802,-0.6805522524760055,0
-0.040382484243218136,0.3087142878635788,1
-0.32906459387525294,-0.22011716651574736,1
0.5931552385498581,0.6690880979262616,0
0.48704846987875106,0.7656487110308022,0
-0.17096966660804938,0.2692766033944317,1
-0.7150519524509528,0.6026517049371124,0
-0.3419831567566648,0.04022525487808465,1
-0.7307889649730592,0.765832129934384,0
0.33860706949649694,0.1810886762923833,1
0.9829446027327616,-0.22841001638791222,0
-0.7618553599847632,0.6836835945122239,0
-0.18242792442979416,-1.0266483076645467,0
0.3208343258625014,-0.06418447407842542,1
0.9003674293631923,-0.3884556265674276,0
-0.3455890464112385,-0.9462424727932188,0
0.984945437531542,0.043639714253231515,0
1.0551918505183409,-0.3188560903520882,0
-0.31159562900732013,0.20824859140904395,1
-0.9458088929315693,-0.07034437911743688,0
-0.22738622284377885,0.2627869696486123,1
0.4893425100313855,0.7979243677190874,0
0.31696609434574285,-0.11406888465407496,1
0.5171677606996744,0.809819229615273,0
-0.2417256506076562,-0.26264710947328174,1
-0.14207544353695878,0.3824489092577909,1
0.9744326143549321,-0.3948323805797964,0
0.22929546373903353,-0.3358786955124796,1
0.9760767326699973,0.4475469400224894,0
0.2792848073872367,-0.19097533900380778,1
-0.26696600160438355,0.11691281073918722,1
0.7243920749514644,-0.6878446391768442,0
-0.10486393775873887,1.0076429202371635,0
-0.12742079904585885,-0.23613742340829696,1
0.11531657801967901,0.3073764308041169,1
-0.25702151463685585,0.01684779134112644,1
0.8447883126121183,-0.4473952627206122,0
-0.510327884625523,-0.8010768385446688,0
0.5123832846662821,-0.7771294256118162,0
-0.16468035426961775,0.1665341852802535,1
0.19007602280218738,0.1988267561283679,1
0.7790218481471184,0.631505276571454,0
-0.43503265590882,0.9315417593009931,0
-0.3328793790829635,-0.0024619534200708004,1
-0.04940866196837908,-0.34039784212257157,1
-0.0701978128867766,-0.392104608068489,1
0.22815659343231476,0.09013659801022857,1
0.7006975425022696,-0.6724166501745186,0
-0.6106259281869164,0.7853096974674962,0
0.2633914454776474,-0.08008153279251663,1
-0.5622953185371297,-0.7722482958589948,0
-0.27703735924402123,-0.9749251179836133,0
-0.12453639834586755,-0.28088874123241514,1
-0.2200394177810476,-7.432903761440957e-05,1
0.8791495296313846,0.5038920565683421,0
-0.04063181910364591,-0.28618481009457636,1
-0.04125654707355648,-0.34421048260388,1
-0.3891003296652818,0.9567573979053506,0
-0.9732180291163665,0.40312935398430916,0
-0.09469351966302327,0.2426770402143808,1
-0.9528259164231705,0.4836694746959736,0
-0.31582419106340814,0.023840509083163115,1
0.3692371215022701,-0.07056239177474234,1
-0.25490582681294804,0.17139860469897475,1
-0.5405093670694217,0.8649644472541758,0
0.2759403903314951,-0.021669435680030935,1
0.24923310196489226,-0.0913559853153534,1
0.9599380907229963,-0.06348550919130735,0
1.0040988348844424,0.1290228331087511,0
0.2833063840293729,1.0082859155007144,0
0.5763056884930633,0.820683155988183,0
0.9081028828832767,-0.2466956086965757,0
0.29187201542425767,-0.9771453433734154,0
0.6653215116059774,-0.7474844125403951,0
-1.060763073239568,-0.10447054363012667,0
-0.1533539729684111,-0.3142692444228533,1
0.12219262725790056,-0.31547245669173485,1
-0.8734505022258963,-0.6459058337359389,0
-0.2305245528652215,-0.09522483140143442,1
0.20734405815154036,-0.200264258279087,1
0.13471295660863797,-0.17031722905964086,1
0.2590225738044873,0.11368923688216759,1
0.9179602137058437,0.3140751632796712,0
0.08933617220416856,-0.33945757461965587,1
0.059831092714134004,-0.9313603684875877,0
0.5414515471088782,-0.824028121742807,0
-0.8461027711810469,-0.40972917503809014,0
0.6056615374394856,0.6904234802470721,0
0.8637620720718993,0.615305317113818,0
-0.6275309583728425,0.7336093778427542,0
0.28126697121553673,-0.007493974322689001,1
0.22541798797823437,-0.19364641705561064,1
0.07326651285105812,0.9844714785226879,0
-0.8477818483694983,-0.4928400177444872,0
0.6111607966150989,0.8483870667867971,0
0.8026282334907977,0.6247169879821715,0
0.29720108957814456,0.04827409553634024,1
-0.9828236847840776,-0.2376488963115898,0
-0.2924942717797523,-0.14501183776744597,1
-0.050346463872824924,-0.3447138872909322,1
-0.2218825895960594,0.004031610248065918,1
0.7043042901753948,0.6935877048047214,0
-0.2249511239080399,-0.21315051141744998,1
0.8417251173916374,0.5860723042818339,0
0.6514670952034292,-0.6972448236640059,0
-0.03443439797466896,1.017103138316837,0
-0.11796428666751463,0.22326468467742797,1
0.39410520836795526,-0.9102505306647067,0
-0.43462950991974403,-0.1056827571698967,1
0.15674145029857428,-0.20044551624043588,1
0.9642423005101236,-0.2692731347305036,0
0.09187173667215483,1.0702857833718846,0
0.919658134220135,0.07851793610553091,0
-0.3735633434130537,0.8342898614659975,0
-0.4201813237176909,-0.8532455660860488,0
0.04789997943161691,0.9681481217930596,0
0.7587993324886507,0.49918047150420053,0
-0.947225549631311,0.1568523868393446,0
0.3089022879980579,0.05950882650873557,1
-0.901393210181147,0.07090311339588226,0
0.10768831465069637,0.22574274136795414,1
-0.09783153112651734,-0.9499642747688527,0
0.21497614486417285,-0.19227062029976824,1
-0.10339712017554484,-0.294925868691144,1
-0.25880824141724584,-0.2178676242675843,1
-0.5904078131813667,-0.7930638659364604,0
0.1749167727316966,-0.20587159303392705,1
-0.21683447758004115,-0.21145326309243165,1
-0.27232231464367307,-0.9076655747823906,0
-0.15776263524021777,-1.0463821962926245,0
0.8965500511495883,0.1393438515329033,0
-0.7447274906230332,0.7571907303242449,0
0.3488194826118984,-0.8883561468639417,0
-0.4881011108283457,-0.8571554112492983,0
-0.8174835721871724,0.550242112133992,0
0.2453461821877115,-0.13248733135812885,1
-0.3220188002093603,-1.0157872340137346,0
-0.697209658712414,-0.7373971177423606,0
-1.110378474263074,0.1509845559750998,0
0.1711091566461128,-0.2635364906030091,1
-0.585017714858703,0.8395008614869818,0
-0.7051532907443445,0.7357715697704135,0
0.23068289943948572,-0.17244121522208428,1
-0.08752663194464302,0.9924444097143094,0
-0.7408855830696479,-0.5608695561225816,0
-0.2884292542872185,0.057541350381731665,1
-0.12915218189857253,0.2307693612869392,1
-0.6642251454639306,-0.7278191033475077,0
0.5863667388414558,0.8430661400166016,0
0.2879099815614785,0.03242187294204957,1
-0.3249221462426608,-0.8747859096148652,0
-0.7682692056853115,0.6146692592918476,0
0.023584415944309975,-0.27783459283636847,1
0.3778630922342523,0.15743643939470373,1
0.11473278450231861,-0.2580483776054411,1
0.07097032050523838,0.1743703082238576,1
0.8031272227493658,-0.6961373344083566,0
1.0597475776498662,0.22440353750961436,0
-0.27407820347922807,0.058958272067027716,1
-0.21109985716907087,0.0853519698696191,1
-1.0260190021855233,-0.017441488396988114,0
-0.9967873430750652,0.03878232756662124,0
0.11577622807796695,0.2495465267435636,1
0.9921676076477108,0.4461455233076538,0
0.540733657112258,0.8659825560262415,0
-0.38479407586453684,0.9018493981621547,0
-0.5298655791680805,-0.8169645617517641,0
-0.21731131383085717,-0.18508631831045327,1
0.9361706053669215,-0.36878218290289233,0
-0.15982235930577873,0.31217037153168303,1
0.11914376047751649,1.0421811836395123,0
-0.11760605629505623,0.20719999872627104,1
0.07928609590573532,-0.9954402653809159,0
-0.002734917695525695,0.30449022258195485,1
0.06389015199156012,0.23083911007731373,1
0.3055664377965261,0.8892088492388045,0
0.7277543594655412,-0.6120545053128956,0
-0.1284241676266555,0.28446426123231755,1
-0.2410735729252746,-0.22128492914500839,1
-0.07283118778595045,-0.2847649551038738,1
0.23233601695684433,-1.0215075553860569,0
0.1835316140637951,0.21347097963433817,1
0.19026114737135708,0.028644366714945135,1
0.6947276009235555,-0.7138754051423877,0
-0.8973730989168357,0.3588534471685239,0
-0.4531143748590821,0.8182132756230861,0
-0.597650959993489,0.8818766200679012,0
-0.9595724393826129,0.08485765035428651,0
-0.6691628798741731,0.6452993136526214,0
-0.1717181852646367,0.2776906848376357,1
-0.1565323206199513,-0.22397766644636768,1
-0.4282160124404725,-0.9782717070901672,0
-0.36964508489416686,-0.05947313221161573,1
0.7240227065720788,-0.5090921983958058,0
-0.05986122499126628,0.338793372969114,1
-0.17222310641006622,-0.21778046771186585,1
-0.3468022744648568,1.003028458871957,0
1.0187575473240083,-0.10363090455070412,0
0.13075205911817084,0.27954212604390694,1
0.31008213532454143,-0.03359489453128421,1
0.035946307846147066,0.9322812373013418,0
0.7867224604264905,0.694268269653683,0
0.1931311232652889,-0.25299264058995163,1
0.4001062063576296,0.12989358505281268,1
-1.0159028197408655,0.34336823054780996,0
-0.8628824228169081,-0.2544729931395944,0
-0.479242917032191,0.8656136101599364,0
-0.29123053686260025,-0.23010177160153394,1
-0.016390285060924926,0.2708803389794526,1
-0.17822875046328535,0.19365490383733208,1
-0.6280534639175506,0.8425478844324054,0
0.27080781621688016,-0.19359453878135105,1
0.482323975521381,-0.8348884415725936,0
0.28410675822324133,0.9600392370962877,0
-0.34887854811457497,-0.016432366668858986,1
-0.1560650330522894,0.2090382946397865,1
-0.9841456891604449,0.2081983610084105,0
-0.36958195025900265,-0.8563515938898838,0
0.014490887468696013,0.25999567190056083,1
-0.2591391042390118,0.1872659274114007,1
0.024445954089097756,-0.2987168353172537,1
0.9383538237098263,-0.21145299820403787,0
0.15978894854863093,-0.17765030273488325,1
-0.9278139984554747,0.3178758278654847,0
0.17572729648958665,-0.9638665399085163,0
0.10120664843999157,-0.2796175370250002,1
0.5952879800565991,-0.8696373455135368,0
-0.7048157630268904,-0.6241860169227875,0
-0.27487666588927956,-0.09082688519139843,1
0.08011922150498464,-0.30135281113169887,1
0.9407086889752815,0.094993122630513,0
1.0732632228097883,-0.16969085790991223,0
-0.975265249070407,0.08881228691864002,0
0.11322203102992855,-0.2369744476639662,1
0.9926797035055215,0.054635675961626856,0
0.011517357439306167,0.2812453751201843,1
0.24017496545299133,0.10399776577439979,1
0.270780760393406,-1.0232911249271097,0
-0.2454534999588798,0.13482892370347285,1
-0.025862642071305134,-0.27004217247607953,1
-0.2738080273134992,0.15575263076236978,1
0.20919531274647044,0.9286279278037215,0
-0.7921554299830068,-0.6539550964214883,0
0.21566742654287663,0.22328060915968262,1
-0.25513345400638093,0.11354947987248393,1
-0.8651412412162903,0.5058091784580045,0
-0.7582313691079046,-0.6008486529086721,0
0.7756582787040726,0.5790922539905335,0
0.4637887000949101,0.8937550949380604,0
-0.27416300242006814,-0.889808425699671,0
0.035556225246681436,0.3477616160110306,1
0.9678078103142075,-0.45710363682949023,0
1.033394884808432,0.3262066297754607,0
0.00041789916298755163,-1.019898392204557,0
0.1824621588311256,0.16191908481750128,1
0.7686312132658404,-0.769204057622823,0
-0.905862812120587,0.43007203597214294,0
-0.412104024407139,0.046537110320505254,1
0.28192547602217094,-0.004895755652472342,1
0.052765230683812975,0.3207931640035522,1
-0.21138434376501358,-0.18903515255397302,1
0.3645453197306491,-0.20941434523589025,1
-0.21246736379561448,0.23543878261043052,1
-0.8907091996947243,0.5397254591808234,0
0.032375996383717964,0.34040404033164984,1
-0.8348115049908589,0.7204916658022802,0
-0.19804401461468893,-0.9424277046780396,0
-0.15629919031416378,0.34198366148217085,1
0.028390472172793463,-0.9702575072743985,0
0.005027190082978677,0.34559237394799375,1
-0.6461328104926685,0.7643912767928064,0
-0.3229995753226225,0.13864549263994408,1
0.3835949304474335,-0.9580239582367139,0
-0.725073620015128,0.6398749597871543,0
0.22087124226077814,0.3271748926540111,1
0.38625117296899164,-0.8266418520531165,0
0.29891414069949923,0.06813485648032791,1
-0.09483009416764207,0.2593737956928289,1
0.7285405115101657,-0.6844750747058336,0
-0.1823849984778556,1.0450161936249744,0
-0.986419230807094,0.24170735632110993,0
-0.5402208348266261,0.8014270193864247,0
0.5924858433328284,-0.821883728630202,0
0.25921039003023527,0.13291885457363212,1
0.20028604358743474,-0.15537961674477824,1
-0.14712687183205056,-0.09213505649323128,1
-0.00011799742251038985,0.3095733139446612,1
0.38632970001289063,0.8990880742543883,0
-0.2265399679360991,-0.16836766741460252,1
0.9662208250633304,-0.02649645411088225,0
0.6616370151487855,0.8316569899764469,0
0.5221494117265251,0.8510008884268544,0
0.14843821924345685,0.3488247971990266,1
0.9620990161092566,-0.12928721501828222,0
0.22939465056299002,-0.9144114535713341,0
1.1046119144391022,-0.2593141554495643,0
-0.21572959591704932,-0.13324647107608073,1
0.3255982868542263,0.03904593748758902,1
0.15917043311288076,1.0060400149419955,0
-0.3397840943694067,0.15600866754418932,1
-0.08189233016956776,0.35183754625173347,1
-0.8952815840374305,0.3324294852874534,0
-0.5923925296069299,-0.8048543533636735,0
0.31009877210131304,0.9568051631650851,0
-0.30143956887719286,0.14225582543620124,1
0.9618749852920093,-0.3766895191112244,0
-0.9611684318057114,0.4222374688408556,0
-0.07968350599186458,0.9607317536406366,0
-1.0081478093455738,0.056143196948141016,0
0.26025170707009243,-0.09158076561173006,1
0.052135225394508336,-0.3024329998328995,1
0.022982096761782103,0.29343974354733904,1
-0.25452806855741733,-0.23674727016523908,1
-0.12440540722663597,-0.9369495146200266,0
-0.19057087980116522,-0.3166319210477121,1
0.9238324249914975,0.3428058035009732,0
-0.05142795542450389,0.34528205340732276,1
0.571196424181849,-0.7757522983207616,0
0.08629335585318543,-0.30357751223383916,1
0.054147858121330106,-0.2685638116402068,1
1.0226638150571759,-0.036849406356836825,0
-0.10384212719634552,1.0500413183330222,0
-0.23522979488507645,-0.9433434647440888,0
0.005345067560198357,-0.29695998224800585,1
-0.3814934684337369,-0.01371212045022642,1
-0.1580403092634103,-0.18285740591861854,1
0.16225031914377153,0.19485202747038247,1
0.13167989346397774,-0.3521876023676186,1
-0.7892694561684264,0.3832013133923601,0
-0.25696773275358387,-0.18770109332415183,1
-0.026745526047596058,-0.9299128663643597,0
-0.22756695091876988,0.2185346781292121,1
-0.44970903608459223,-0.9057474047223465,0
0.5649044798800958,-0.8574411905878175,0
-0.07764995132544274,-0.22453543046343316,1
0.3101587780492254,-0.17191866229178426,1
0.8350309151950138,-0.5326843228727881,0
0.6876819102939805,0.6577508608388892,0
-0.29177964805057316,-0.016223719151997537,1
-0.1926667297687537,-1.0806113702448255,0
-1.0088538402732885,0.08100589106777678,0
0.2331504231592818,1.0426741728425568,0
-0.1292024698865958,0.222761875843502,1
0.2987936495900024,0.11311951653589912,1
0.030716207218762424,0.9562206363243706,0
-0.9992445696060592,-0.17807088718746156,0
-0.3578558593222376,0.04997295753408251,1
-0.2139115775379456,-0.024894587592805585,1
-0.0932781765409755,1.0615715451000904,0
1.0120448426198376,0.0369464018478632,0
0.30568442041023497,-0.04638587269704737,1
-0.14088110331392126,-0.2082816448162929,1
-0.28346359302845275,-0.011225192053019376,1
-0.17751340495185283,-0.4054387807424315,1
0.3482760018251286,-1.0016742519591508,0
-0.22804447407425094,0.181908849043724,1
-0.28088104207806797,-0.9718767721936851,0
-0.35167997684258356,1.0119989175447992,0
0.1784273233207035,0.26733891361320894,1
0.3150481601063346,0.13143840038659885,1
-0.36168439581416556,-0.9766878973212012,0
0.11813529391848195,-0.28829335889862034,1
0.32071223043089836,0.06264884828970567,1
-0.09712911709166569,-0.21543472122643084,1
0.8178174272812827,0.7508406817470333,0
0.3388154574829935,-0.9512066222257141,0
0.16889355584963633,0.16292663865560714,1
1.0304435504495735,-0.4148734045153312,0
0.8670174901890095,-0.35609635447275445,0
-0.05637448821664639,0.29000179491989164,1
-0.17766368436705768,0.2415710100355625,1
0.3202702486180934,-0.07136208411231383,1
-0.014535981310714402,-0.3707987802706632,1
-0.05682653781336409,0.29841283191742674,1
0.16805212610960532,-0.28280447223843086,1
-0.8622335562116326,-0.6054153745261528,0
-0.15628821010933186,0.23961012155165973,1
-0.1729295559662313,0.3204621855789823,1
0.21092402274233743,0.28017793745793884,1
-0.5526302731784574,0.7845527751420697,0
-0.4182008937756313,-0.8530039287529335,0
0.7019834863697308,0.5612951399066177,0
-0.1333458855580404,-0.14445983537556695,1
0.23344207692243046,-0.2017228775229939,1
1.020376660096544,-0.12276532406181194,0
-0.2835243529742654,-0.14228050491829128,1
0.822013470925137,-0.6029999965381772,0
-0.2844206326627937,0.1977497771300163,1
0.6960645939077614,-0.6219845499387804,0
0.24386138744687108,0.25859748840342806,1
-0.37270682539574457,0.17420378281661186,1
0.09158652462281308,-0.3286553933970092,1
-0.8983461699369921,0.3863003751502871,0
-0.20381934564992937,0.32562139298646986,1
0.09121989011067576,0.2360464808618706,1
-0.9011319131385005,-0.35935202950842887,0
-0.37507862422687277,-1.0266959407477079,0
-0.2034189104070143,0.2399216490198099,1
0.9409714958519295,0.09564333317265214,0
0.2591328796882021,-0.08095824433753601,1
0.8288515980660528,-0.46896284735227506,0
-0.33896160356592336,-0.124434620449795,1
-0.15448761983804338,0.18600332858309643,1
0.05420211330950263,-0.35117364572613397,1
0.23939839933276874,0.07775019123707255,1
0.21088533555227273,0.25950040272729336,1
-0.30915649511429866,-0.10300162212982439,1
0.06204117651949169,-0.3144166937279164,1
0.2778635831341972,0.12686900783622912,1
0.10884358000583443,-0.33148710742232224,1
-0.9777712599693646,-0.3226469178150655,0
-0.8667797043712774,-0.3968537187961674,0
1.0106937325536225,-0.5007996513281362,0
0.5923660973113547,-0.8062773891868901,0
-0.8502288986358578,-0.3404033108797939,0
0.06255131775868111,0.9055241383342199,0
0.09927618829688742,0.2639992586098104,1
0.3157586576616383,-0.10373276388379507,1
0.9378915027179457,0.10205672646870037,0
-0.10137267629981825,0.29726713545639927,1
0.8345876728427838,-0.46863446278304344,0
0.10538892778254003,0.24079177010261815,1
0.32778474101617167,-0.1088173196109084,1
-0.40934930282636284,0.9885163325448854,0
0.368119241388807,-0.09909752327157155,1
0.2402809371992013,-0.08833742161835348,1
-0.23385822507560283,0.16603585592540168,1
-0.2896248072358795,0.040125791572534375,1
-0.7860671382691696,0.6921419872579732,0
-0.7123124354186583,0.6698267961768221,0
-0.02028410187621691,0.38037143401285006,1
0.2515192623951613,0.13074084897322572,1
0.010593071347225085,-0.37704805396224184,1
-0.46996319587399854,0.8310503486371237,0
0.2623877364817691,0.9037453185527944,0
0.9881593117293549,0.24810548471760763,0
0.10928997542906826,0.28660545309690205,1
